,source,new_dog_rating,dog_counts,rating_numerator,rating_denominator,p1_conf,p2_conf,p3_conf,retweet_count,favorite_count,developmentalStage,dogTypeMax,dogConfsMax
2089,Twitter for iPhone,9.0,1.0,9.0,10.0,0.295966,0.143527,0.138992,249.0,676.0,no-entry,beagle,0.295966
2090,Twitter for iPhone,8.0,1.0,8.0,10.0,0.7771239999999999,0.12743800000000002,0.0240066,209.0,615.0,no-entry,dingo,0.12743800000000002
2093,Twitter for iPhone,7.0,1.0,7.0,10.0,0.244889,0.0569935,0.0539926,297.0,800.0,no-entry,Labrador_retriever,0.244889
2094,Twitter for iPhone,10.0,1.0,10.0,10.0,0.776612,0.112032,0.0390514,74.0,337.0,no-entry,pug,0.776612
2096,Twitter for iPhone,9.0,1.0,9.0,10.0,0.994065,0.00182748,0.00182131,116.0,456.0,no-entry,keeshond,0.994065
2099,Twitter for iPhone,12.0,1.0,12.0,10.0,0.368161,0.350973,0.114902,512.0,1245.0,no-entry,Pomeranian,0.368161
2102,Twitter for iPhone,8.0,1.0,8.0,10.0,0.34273400000000004,0.229065,0.104029,297.0,763.0,no-entry,Ibizan_hound,0.34273400000000004
2103,Twitter for iPhone,8.0,1.0,8.0,10.0,0.6761020000000001,0.0408256,0.0395333,45.0,259.0,no-entry,Dandie_Dinmont,0.6761020000000001
2108,Twitter for iPhone,11.0,1.0,11.0,10.0,0.188174,0.123584,0.08037949999999999,215.0,560.0,no-entry,Arctic_fox,0.08037949999999999
2110,Twitter for iPhone,10.0,1.0,10.0,10.0,0.403698,0.347609,0.137186,2049.0,6869.0,no-entry,English_springer,0.403698
2111,Twitter for iPhone,11.0,1.0,11.0,10.0,0.403552,0.256302,0.187315,204.0,662.0,no-entry,Sussex_spaniel,0.403552
2112,Twitter for iPhone,10.0,1.0,10.0,10.0,0.46037,0.135767,0.0991743,540.0,1076.0,no-entry,sorrel,0.135767
2113,Twitter for iPhone,9.5,2.0,11.0,10.0,0.91914,0.027351,0.0200809,671.0,1439.0,no-entry,jack-o'-lantern,0.027351
2114,Twitter for iPhone,10.0,1.0,10.0,10.0,0.583427,0.0622148,0.039941,118.0,333.0,no-entry,window_shade,0.0622148
2115,Twitter for iPhone,11.0,1.0,11.0,10.0,0.335269,0.30585,0.0633253,657.0,1416.0,no-entry,chow,0.335269
2117,Twitter for iPhone,12.0,1.0,12.0,10.0,0.275793,0.0735958,0.054905099999999984,661.0,1344.0,no-entry,Chihuahua,0.275793
2122,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8022229999999999,0.172557,0.0071628,163.0,445.0,no-entry,pug,0.8022229999999999
2123,Twitter for iPhone,8.0,1.0,8.0,10.0,0.178027,0.105969,0.0787197,220.0,576.0,no-entry,whippet,0.178027
2124,Twitter for iPhone,12.0,1.0,12.0,10.0,0.974936,0.0116613,0.00268899,278.0,763.0,no-entry,English_springer,0.974936
2127,Twitter for iPhone,11.0,1.0,11.0,10.0,0.254856,0.227716,0.223263,1278.0,3949.0,no-entry,Irish_terrier,0.254856
2128,Twitter for iPhone,9.0,1.0,9.0,10.0,0.380278,0.342806,0.156249,139.0,436.0,no-entry,Shetland_sheepdog,0.380278
2129,Twitter for iPhone,11.0,1.0,11.0,10.0,0.368876,0.282102,0.178795,298.0,725.0,no-entry,Chihuahua,0.368876
2130,Twitter for iPhone,9.0,1.0,9.0,10.0,0.383346,0.153678,0.138543,349.0,1059.0,no-entry,toy_poodle,0.383346
2131,Twitter for iPhone,10.0,1.0,10.0,10.0,0.273492,0.132944,0.124562,262.0,714.0,no-entry,German_short-haired_pointer,0.273492
2133,Twitter for iPhone,10.0,1.0,10.0,10.0,0.6018859999999999,0.340106,0.0500413,821.0,1607.0,no-entry,malamute,0.6018859999999999
2138,Twitter for iPhone,10.0,1.0,10.0,10.0,0.901552,0.0266596,0.0124376,115.0,771.0,no-entry,web_site,0.0266596
2140,Twitter for iPhone,10.0,1.0,10.0,10.0,0.375313,0.17491099999999998,0.115888,96.0,342.0,no-entry,beagle,0.375313
2143,Twitter for iPhone,10.0,1.0,10.0,10.0,0.734744,0.13106600000000002,0.0815094,63.0,310.0,no-entry,miniature_pinscher,0.734744
2144,Twitter for iPhone,11.0,1.0,11.0,10.0,0.743216,0.217282,0.0284735,173.0,522.0,no-entry,vizsla,0.743216
2147,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8584940000000001,0.0263188,0.022405200000000004,418.0,834.0,no-entry,Pembroke,0.8584940000000001
2150,Twitter for iPhone,10.0,1.0,10.0,10.0,0.998275,0.000605476,0.000515688,114.0,398.0,no-entry,Pomeranian,0.998275
2152,Twitter for iPhone,8.0,1.0,8.0,10.0,0.141257,0.137744,0.103792,300.0,683.0,no-entry,dalmatian,0.141257
2154,Twitter for iPhone,12.0,1.0,12.0,10.0,0.874502,0.0554081,0.0268543,1879.0,3622.0,no-entry,seat_belt,0.0554081
2155,Twitter for iPhone,10.0,1.0,10.0,10.0,0.659619,0.193539,0.0393271,382.0,967.0,no-entry,Maltese_dog,0.659619
2156,Twitter for iPhone,10.0,1.0,10.0,10.0,0.595665,0.214474,0.147235,157.0,525.0,no-entry,Eskimo_dog,0.595665
2158,Twitter for iPhone,10.0,1.0,10.0,10.0,0.946828,0.0223436,0.00946166,147.0,447.0,no-entry,West_Highland_white_terrier,0.946828
2162,Twitter for iPhone,10.0,1.0,10.0,10.0,0.359843,0.139519,0.132746,79.0,376.0,no-entry,cocker_spaniel,0.359843
2163,Twitter for iPhone,6.0,1.0,6.0,10.0,0.168762,0.107479,0.0978459,756.0,1374.0,no-entry,Airedale,0.168762
2164,Twitter for iPhone,10.0,1.0,10.0,10.0,0.483268,0.307465,0.07052380000000001,187.0,509.0,no-entry,Brabancon_griffon,0.483268
2167,Twitter for iPhone,11.0,1.0,11.0,10.0,0.367818,0.280642,0.184246,128.0,377.0,no-entry,Labrador_retriever,0.367818
2168,Twitter for iPhone,8.0,1.0,8.0,10.0,0.97399,0.010832,0.00209865,1319.0,2779.0,no-entry,Chihuahua,0.97399
2169,Twitter for iPhone,10.0,1.0,10.0,10.0,0.379656,0.212343,0.0969953,266.0,663.0,no-entry,teddy,0.212343
2171,Twitter for iPhone,12.0,1.0,12.0,10.0,0.424202,0.23766,0.0525717,432.0,1034.0,no-entry,Siberian_husky,0.424202
2172,Twitter for iPhone,13.0,1.0,13.0,10.0,0.919584,0.0496695,0.0102161,120.0,588.0,no-entry,golden_retriever,0.919584
2173,Twitter for iPhone,11.0,1.0,11.0,10.0,0.201659,0.131544,0.10143,214.0,508.0,no-entry,seashore,0.131544
2176,Twitter for iPhone,9.0,1.0,9.0,10.0,0.910452,0.0550896,0.0148966,497.0,1030.0,no-entry,pug,0.910452
2177,Twitter for iPhone,8.5,2.0,10.0,10.0,0.803528,0.0538711,0.0322574,324.0,678.0,no-entry,Chihuahua,0.803528
2179,Twitter for iPhone,12.0,1.0,12.0,10.0,0.127178,0.05421469999999999,0.0485916,260.0,592.0,no-entry,Chihuahua,0.127178
2180,Twitter for iPhone,11.0,1.0,11.0,10.0,0.82294,0.177035,2.33526e-05,6601.0,21363.0,no-entry,Pembroke,0.82294
2181,Twitter for iPhone,5.0,1.0,5.0,10.0,0.11378900000000003,0.0897633,0.08218639999999999,242.0,452.0,no-entry,hog,0.0897633
2183,Twitter for iPhone,3.0,1.0,3.0,10.0,0.917326,0.014917500000000004,0.0135244,339.0,699.0,no-entry,pug,0.917326
2185,Twitter for iPhone,9.0,1.0,9.0,10.0,0.976103,0.00563972,0.00391265,173.0,566.0,no-entry,doormat,0.00563972
2187,Twitter for iPhone,12.0,1.0,12.0,10.0,0.608537,0.097078,0.0760222,362.0,811.0,no-entry,golden_retriever,0.608537
2190,Twitter for iPhone,10.0,1.0,10.0,10.0,0.226309,0.165878,0.0567261,248.0,724.0,no-entry,shower_curtain,0.165878
2193,Twitter for iPhone,11.0,1.0,11.0,10.0,0.828425,0.043082,0.0280036,105.0,326.0,no-entry,Brittany_spaniel,0.828425
2195,Twitter for iPhone,11.0,1.0,11.0,10.0,0.413379,0.325623,0.0355366,310.0,541.0,no-entry,teddy,0.0355366
2196,Twitter for iPhone,11.0,1.0,11.0,10.0,0.903529,0.041497000000000006,0.0225005,173.0,464.0,no-entry,golden_retriever,0.903529
2197,Twitter for iPhone,10.0,1.0,10.0,10.0,0.640185,0.1537,0.0684565,144.0,446.0,no-entry,malinois,0.640185
2198,Twitter for iPhone,7.0,1.0,7.0,10.0,0.461172,0.270733,0.109752,282.0,586.0,no-entry,redbone,0.461172
2199,Twitter for iPhone,10.0,1.0,10.0,10.0,0.285508,0.146832,0.0608648,382.0,721.0,no-entry,Chesapeake_Bay_retriever,0.285508
2200,Twitter for iPhone,11.0,1.0,11.0,10.0,0.31911,0.103338,0.09193,226.0,543.0,no-entry,beagle,0.31911
2203,Twitter for iPhone,10.0,1.0,10.0,10.0,0.432594,0.146311,0.0245003,558.0,1099.0,no-entry,vacuum,0.146311
2204,Twitter for iPhone,10.0,1.0,10.0,10.0,0.999956,4.3098100000000013e-05,2.1609e-07,505.0,1069.0,no-entry,komondor,0.999956
2206,Twitter for iPhone,5.0,1.0,5.0,10.0,0.904549,0.0225294,0.015243200000000004,327.0,738.0,no-entry,miniature_schnauzer,0.904549
2207,Twitter for iPhone,9.0,1.0,9.0,10.0,0.965403,0.00860381,0.00800356,118.0,326.0,no-entry,French_bulldog,0.965403
2208,Twitter for iPhone,10.0,1.0,10.0,10.0,0.0715361,0.0544548,0.045028,140.0,398.0,no-entry,ox,0.0544548
2209,Twitter for iPhone,10.0,1.0,10.0,10.0,0.708163,0.0913719,0.0673255,803.0,1481.0,no-entry,Chihuahua,0.708163
2213,Twitter for iPhone,11.0,1.0,11.0,10.0,0.985649,0.00707832,0.00305323,59.0,252.0,no-entry,Shih-Tzu,0.985649
2215,Twitter for iPhone,10.0,1.0,10.0,10.0,0.267695,0.25405,0.212381,223.0,473.0,no-entry,American_Staffordshire_terrier,0.267695
2217,Twitter for iPhone,12.0,1.0,12.0,10.0,0.195835,0.121607,0.08146439999999999,233.0,474.0,no-entry,Labrador_retriever,0.195835
2218,Twitter for iPhone,10.0,1.0,10.0,10.0,0.0553794,0.0543221,0.0519134,111.0,335.0,no-entry,basenji,0.0553794
2219,Twitter for iPhone,8.0,1.0,8.0,10.0,0.412879,0.16148800000000002,0.112495,136.0,421.0,no-entry,Staffordshire_bullterrier,0.412879
2223,Twitter for iPhone,9.0,1.0,9.0,10.0,0.606747,0.264221,0.0327838,307.0,634.0,no-entry,king_penguin,0.0327838
2225,Twitter for iPhone,11.0,1.0,11.0,10.0,0.215944,0.189214,0.11301,142.0,519.0,no-entry,golden_retriever,0.215944
2226,Twitter for iPhone,10.0,1.0,10.0,10.0,0.406374,0.263854,0.150844,237.0,845.0,no-entry,soft-coated_wheaten_terrier,0.406374
2227,Twitter for iPhone,10.0,1.0,10.0,10.0,0.48483,0.425303,0.0147535,244.0,565.0,no-entry,Pembroke,0.48483
2228,Twitter for iPhone,13.0,1.0,13.0,10.0,0.407683,0.11555,0.0944294,639.0,1336.0,no-entry,canoe,0.0944294
2229,Twitter for iPhone,8.0,1.0,8.0,10.0,0.7345470000000001,0.06829439999999999,0.0463671,502.0,1015.0,no-entry,Chihuahua,0.7345470000000001
2230,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8093199999999999,0.07131069999999999,0.0378696,2947.0,6357.0,no-entry,chow,0.8093199999999999
2232,Twitter for iPhone,10.0,1.0,10.0,10.0,0.395101,0.372115,0.148785,204.0,521.0,no-entry,chow,0.395101
2234,Twitter for iPhone,12.0,1.0,12.0,10.0,0.958402,0.0267643,0.00778991,200.0,666.0,no-entry,Blenheim_spaniel,0.958402
2235,Twitter for iPhone,7.0,1.0,7.0,10.0,0.664834,0.060343,0.0598375,202.0,504.0,no-entry,Chihuahua,0.664834
2238,Twitter for iPhone,6.0,1.0,6.0,10.0,0.548896,0.191101,0.0598141,252.0,676.0,no-entry,Pembroke,0.548896
2243,Twitter for iPhone,9.0,1.0,9.0,10.0,0.298881,0.279479,0.198428,385.0,864.0,no-entry,Norwegian_elkhound,0.298881
2244,Twitter for iPhone,11.0,1.0,11.0,10.0,0.8004319999999999,0.168445,0.00894952,1124.0,1927.0,no-entry,Pomeranian,0.8004319999999999
2249,Twitter for iPhone,9.0,1.0,9.0,10.0,0.967275,0.0161675,0.0112774,79.0,246.0,no-entry,malamute,0.967275
2250,Twitter for iPhone,12.0,1.0,12.0,10.0,0.2142,0.146789,0.104152,63.0,293.0,no-entry,miniature_pinscher,0.2142
2251,Twitter for iPhone,10.0,1.0,10.0,10.0,0.253089,0.187155,0.112799,512.0,1075.0,no-entry,toyshop,0.187155
2252,Twitter for iPhone,12.0,1.0,12.0,10.0,0.508392,0.262239,0.048919800000000006,97.0,335.0,no-entry,flat-coated_retriever,0.508392
2253,Twitter for iPhone,8.0,1.0,8.0,10.0,0.5350729999999999,0.451219,0.00816361,336.0,713.0,no-entry,dalmatian,0.5350729999999999
2257,Twitter Web Client,11.0,1.0,11.0,10.0,0.360159,0.293744,0.270673,152.0,382.0,no-entry,kuvasz,0.360159
2263,Twitter Web Client,7.0,2.0,10.0,10.0,0.412893,0.312958,0.0719604,539.0,881.0,no-entry,Pomeranian,0.412893
2264,Twitter Web Client,9.0,1.0,9.0,10.0,0.618957,0.300313,0.053412,67.0,209.0,no-entry,Yorkshire_terrier,0.618957
2265,Twitter Web Client,8.0,1.0,8.0,10.0,0.435254,0.30740700000000004,0.0331583,553.0,832.0,no-entry,Pembroke,0.435254
2266,Twitter Web Client,10.0,1.0,10.0,10.0,0.633037,0.14639100000000002,0.0461837,246.0,479.0,no-entry,golden_retriever,0.633037
2267,Twitter Web Client,12.0,1.0,12.0,10.0,0.447893,0.0924353,0.08812239999999999,1140.0,1728.0,no-entry,hare,0.08812239999999999
2268,Twitter Web Client,8.0,1.0,8.0,10.0,0.125176,0.08457150000000001,0.0813469,196.0,374.0,no-entry,Italian_greyhound,0.125176
2269,Twitter Web Client,12.0,1.0,12.0,10.0,0.636169,0.119256,0.08254919999999999,2180.0,6882.0,no-entry,beagle,0.636169
2272,Twitter Web Client,7.5,2.0,7.0,10.0,0.852088,0.13226400000000002,0.00572998,232.0,540.0,no-entry,borzoi,0.852088
2273,Twitter Web Client,11.0,1.0,11.0,10.0,0.304175,0.223427,0.07331649999999999,100.0,259.0,no-entry,toy_poodle,0.304175
2274,Twitter Web Client,7.0,1.0,7.0,10.0,0.676376,0.054933400000000014,0.0405755,60.0,194.0,no-entry,Tibetan_terrier,0.676376
2275,Twitter Web Client,11.0,1.0,11.0,10.0,0.8256700000000001,0.0566394,0.0540184,91.0,319.0,no-entry,Labrador_retriever,0.8256700000000001
2278,Twitter for iPhone,12.0,1.0,12.0,10.0,0.999091,0.000450355,0.00015714,85.0,308.0,no-entry,Rottweiler,0.999091
2279,Twitter for iPhone,7.0,1.0,7.0,10.0,0.381377,0.127998,0.0693568,222.0,473.0,no-entry,Saint_Bernard,0.381377
2280,Twitter for iPhone,8.0,1.0,8.0,10.0,0.557009,0.271963,0.0734729,58.0,198.0,no-entry,papillon,0.557009
2282,Twitter for iPhone,9.0,1.0,9.0,10.0,0.462556,0.454937,0.0241933,245.0,499.0,no-entry,golden_retriever,0.462556
2284,Twitter for iPhone,12.0,1.0,12.0,10.0,0.28364,0.148112,0.0955848,109.0,392.0,no-entry,Rottweiler,0.28364
2287,Twitter for iPhone,8.0,1.0,8.0,10.0,0.25924899999999995,0.176293,0.112369,55.0,193.0,no-entry,vizsla,0.25924899999999995
2288,Twitter for iPhone,4.0,1.0,4.0,10.0,0.318981,0.215218,0.106014,469.0,616.0,no-entry,soft-coated_wheaten_terrier,0.318981
2289,Twitter for iPhone,9.0,1.0,9.0,10.0,0.266437,0.243223,0.0728063,84.0,248.0,no-entry,toy_poodle,0.266437
2290,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8412649999999999,0.0527442,0.0344017,91.0,224.0,no-entry,giant_schnauzer,0.8412649999999999
2294,Twitter for iPhone,10.0,1.0,10.0,10.0,0.747713,0.243629,0.00180397,2256.0,4670.0,no-entry,West_Highland_white_terrier,0.747713
2295,Twitter for iPhone,10.0,1.0,10.0,10.0,0.741563,0.0578659,0.0391251,128.0,332.0,no-entry,Pembroke,0.741563
2297,Twitter for iPhone,10.0,1.0,10.0,10.0,0.483682,0.0924939,0.057495400000000016,125.0,408.0,no-entry,Chihuahua,0.483682
2301,Twitter for iPhone,12.0,1.0,12.0,10.0,0.765266,0.206694,0.0106669,51.0,186.0,no-entry,golden_retriever,0.765266
2303,Twitter for iPhone,10.0,1.0,10.0,10.0,0.507637,0.0624899,0.0484247,96.0,247.0,no-entry,hay,0.0624899
2306,Twitter for iPhone,10.0,2.0,10.0,10.0,0.448459,0.12403,0.110183,80.0,218.0,no-entry,Airedale,0.448459
2308,Twitter for iPhone,9.0,1.0,9.0,10.0,0.496953,0.28527600000000003,0.07376369999999999,256.0,524.0,no-entry,miniature_schnauzer,0.496953
2309,Twitter for iPhone,8.0,1.0,8.0,10.0,0.32879200000000003,0.283545,0.0574615,94.0,244.0,no-entry,English_setter,0.32879200000000003
2311,Twitter for iPhone,10.0,1.0,10.0,10.0,0.618316,0.151363,0.08598910000000001,199.0,391.0,no-entry,Italian_greyhound,0.618316
2312,Twitter for iPhone,5.0,1.0,5.0,10.0,0.375057,0.167175,0.0869506,175.0,353.0,no-entry,seat_belt,0.167175
2314,Twitter for iPhone,8.0,1.0,8.0,10.0,0.887707,0.029307,0.0207563,219.0,432.0,no-entry,Labrador_retriever,0.887707
2315,Twitter for iPhone,8.0,1.0,8.0,10.0,0.975401,0.00868727,0.00539404,47.0,190.0,no-entry,German_shepherd,0.975401
2317,Twitter for iPhone,9.0,1.0,9.0,10.0,0.0443334,0.0432093,0.0389056,83.0,233.0,no-entry,Ibizan_hound,0.0443334
2321,Twitter for iPhone,10.0,1.0,10.0,10.0,0.18413,0.056775300000000015,0.0367634,53.0,165.0,no-entry,Chesapeake_Bay_retriever,0.18413
2323,Twitter for iPhone,7.0,1.0,7.0,10.0,0.371361,0.249394,0.241878,83.0,165.0,no-entry,Pembroke,0.371361
2324,Twitter for iPhone,12.0,1.0,12.0,10.0,0.906777,0.0903464,0.00111687,111.0,315.0,no-entry,Blenheim_spaniel,0.906777
2325,Twitter for iPhone,10.0,1.0,10.0,10.0,0.14968,0.148258,0.14286,46.0,124.0,no-entry,toy_terrier,0.14968
2327,Twitter for iPhone,7.0,1.0,7.0,10.0,0.529139,0.24422,0.17381,40.0,108.0,no-entry,black-and-tan_coonhound,0.529139
2328,Twitter for iPhone,9.0,1.0,9.0,10.0,0.978108,0.00939697,0.00457681,84.0,167.0,no-entry,Chihuahua,0.978108
2331,Twitter for iPhone,8.0,1.0,8.0,10.0,0.33687399999999995,0.147655,0.0934124,71.0,219.0,no-entry,malamute,0.33687399999999995
2332,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8587440000000001,0.0547868,0.0142409,134.0,292.0,no-entry,golden_retriever,0.8587440000000001
2333,Twitter for iPhone,9.0,1.0,9.0,10.0,0.416669,0.278407,0.102643,90.0,197.0,no-entry,ox,0.278407
2335,Twitter for iPhone,4.5,2.0,1.0,2.0,0.8575309999999999,0.0630638,0.0255806,64.0,146.0,no-entry,Maltese_dog,0.8575309999999999
2336,Twitter for iPhone,11.0,1.0,11.0,10.0,0.176053,0.111884,0.111152,76.0,174.0,no-entry,Italian_greyhound,0.176053
2339,Twitter for iPhone,11.0,1.0,11.0,10.0,0.298617,0.149842,0.133649,12.0,80.0,no-entry,English_setter,0.298617
2340,Twitter for iPhone,8.0,1.0,8.0,10.0,0.58233,0.166192,0.0896883,67.0,153.0,no-entry,Lhasa,0.58233
2343,Twitter for iPhone,10.0,1.0,10.0,10.0,0.260857,0.17538199999999998,0.0974705,163.0,319.0,no-entry,Walker_hound,0.260857
2344,Twitter for iPhone,9.0,1.0,9.0,10.0,0.503672,0.174201,0.109454,59.0,145.0,no-entry,Gordon_setter,0.503672
2346,Twitter for iPhone,8.0,1.0,8.0,10.0,0.201493,0.192305,0.08208610000000001,57.0,111.0,no-entry,miniature_poodle,0.201493
2347,Twitter for iPhone,9.0,1.0,9.0,10.0,0.962465,0.0145938,0.00795896,141.0,294.0,no-entry,shopping_cart,0.00795896
2352,Twitter for iPhone,6.0,1.0,6.0,10.0,0.408143,0.360687,0.222752,139.0,296.0,no-entry,Rhodesian_ridgeback,0.408143
2354,Twitter for iPhone,7.0,1.0,7.0,10.0,0.506826,0.07419169999999999,0.07201,47.0,128.0,no-entry,redbone,0.506826
